path,title,molar_mass,molar_volume,formation_gibbs,formation_enthalpy,reference_entropy,reference_spec_heat,coef_a,coef_b,coef_c,track
/species/ferropargasite,Na(Ca2Fe4Al)(Al2Si6)O22(OH)2,961.993,279.89,-10569566.0,-11242757.0,776.132,724.62,893.58,179.87,-197.86,"78hel/del,Internal calculation"
/species/pargasite,Na(Ca2Mg4Al)(Al2Si6)O22(OH)2,835.825,273.5,-11910710.0,-12622091.0,669.44,676.71,861.07,174.31,-210.08,"78hel/del|92ajoh,Internal calculation"
/species/edenitealpha,Na(Ca2Mg5)(AlSi7)O22(OH)2,834.252,271.0,-11880543.0,-12589150.0,673.624,679.88,835.59,204.1,-192.51,"78hel/del,Internal calculation,97got"
/species/saponitena,Na0.33Mg3Al0.33Si3.67O10(OH)2,386.488,140.96,-5623253.0,-5997760.0,298.8,333.81,333.81,0.0,0.0,"15bla/vie,Internal calculation"
/species/beidellitena,Na0.34Al2.34Si3.66O10(OH)2,367.755,132.49,-5366746.0,-5737230.0,271.49,309.62,309.62,0.0,0.0,"15bla/vie,Internal calculation"
/species/hbeidellitena,Na0.34Al2.34Si3.66O10(OH)2:2.756H2O,417.405,182.29,-6024374.0,-6537048.0,437.437,516.68,516.68,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/nontronitena,Na0.34Fe1.67Al0.67Si3.66O10(OH)2,415.96,132.12,-4628638.0,-4981640.0,328.49,333.5,333.5,0.0,0.0,"15bla/vie,Internal calculation"
/species/hnontronitena,Na0.34Fe1.67Al0.67Si3.66O10(OH)2:2.756H2O,465.61,181.923,-5286275.0,-5781460.0,494.46,540.56,540.56,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/montmorillonitemgna,Na0.34Mg0.34Al1.66Si4O10(OH)2,367.22,133.96,-5322350.0,-5690410.0,277.88,310.6,310.6,0.0,0.0,"15bla/vie,Internal calculation"
/species/hmontmorillonitemgna,Na0.34Mg0.34Al1.66Si4O10(OH)2:3.003H2O,421.32,188.229,-6041466.0,-6565187.0,456.257,536.21,536.21,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/saponitefena,Na0.34Mg2FeAl0.34Si3.66O10(OH)2,418.249,143.54,-5274142.0,-5632900.0,346.88,344.23,344.23,0.0,0.0,"15bla/vie,Internal calculation"
/species/hsaponitefena,Na0.34Mg2FeAl0.34Si3.66O10(OH)2:4.297H2O,495.661,221.186,-6304554.0,-6874711.0,640.145,667.05,667.05,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/hsaponitena,Na0.34Mg3Al0.34Si3.66O10(OH)2:4.297H2O,464.119,218.606,-6653488.0,-7239576.0,592.061,656.64,656.65,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/smectitemx80,Na0.409K0.024Ca0.009(Si3.738Al0.262)(Al1.598Mg0.214Fe0.208)O10(OH)2,376.697,134.92,-5293162.0,-5656370.0,301.92,321.59,319.57,282.08,-72.97,"12gai/bla,Internal calculation"
/species/smectitemx803989h2o,Na0.409K0.024Ca0.009(Si3.738Al0.262)(Al1.598Mg0.214Fe0.208)O10(OH)2:3.989H2O,448.56,207.001,-6259137.0,-6823330.0,558.27,626.94,626.94,0.0,0.0,"12gai/bla,Internal calculation"
/species/smectitemx805189h2o,Na0.409K0.024Ca0.009(Si3.738Al0.262)(Al1.598Mg0.214Fe0.208)O10(OH)2:5.189H2O,470.179,228.685,-6545649.0,-7174420.0,621.58,712.77,712.77,0.0,0.0,"12gai/bla,Internal calculation"
/species/montmorillonitehcna,Na0.6Mg0.6Al1.4Si4O10(OH)2,372.502,137.47,-5370304.0,-5734630.0,304.88,318.67,318.67,0.0,0.0,"15bla/vie,Internal calculation"
/species/hmontmorillonitehcna,Na0.6Mg0.6Al1.4Si4O10(OH)2:3.006H2O,426.656,191.785,-6090493.0,-6611428.0,480.778,544.52,544.52,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/vermiculitena,Na0.86Mg3.00Si3.14Al0.86O10(OH)2,398.087,145.71,-5769821.0,-6143260.0,334.6,348.34,348.34,0.0,0.0,"15bla/vie,Internal calculation"
/species/hvermiculitena,Na0.86Mg3.00Si3.14Al0.86O10(OH)2:3.58H2O,462.582,210.405,-6626621.0,-7173166.0,589.056,617.31,617.31,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/analcime,Na0.99Al0.99Si2.01O6:H2O,219.935,96.68,-3089091.0,-3308000.0,231.1,212.38,108.77,296.89,13.42,"97coo/alb,Internal calculation,04neu/hov,82joh/flo| 04neu/hov,82joh/flo"
/species/merlinoitena,Na1.04Al1.04Si1.96O6:2.27H2O,243.909,112.78,-3388895.0,-3681430.0,283.43,305.68,305.68,0.0,0.0,"97coo/alb,Internal calculation,09bla"
/species/clinoptilolitena,Na1.1(Si4.9Al1.1)O12:3.5H2O,447.634,214.78,-6268255.0,-6782360.0,502.72,470.38,470.38,0.0,0.0,"97coo/alb,Internal calculation,09bla,10vie"
/species/natrolite,Na2(Al2Si3)O10:2H2O,380.224,169.2,-5316643.0,-5718600.0,359.73,359.23,301.96,376.88,-48.98,"95rob/hem,Internal calculation,83joh/flo"
/species/riebeckite,Na2(Fe3Fe2)Si8O22(OH)2,935.9,274.9,-9352433.0,-10035550.0,691.0,676.62,772.1,282.7,-159.8,"78hel/del,Internal calculation,98hol/pow,95rob/hem"
/species/glaucophane,Na2(Mg3Al2)Si8O22(OH)2,783.543,262.1,-11230851.0,-11964000.0,541.2,643.1,663.0,422.81,-129.75,"95rob/hem,Internal calculation"
/species/heulanditena,Na2.14Al2.14Si6.86O18:6.17H2O,698.749,315.65,-9794200.0,-10612850.0,839.174,719.05,506.71,962.0,-66.21,"97coo/alb,09bla,Internal calculation,10vie"
/species/na2co3,Na2CO3,105.988,41.6,-1045400.0,-1129200.0,135.0,111.0,111.0,0.0,0.0,"95rob/hem,Internal calculation,98cha"
/species/natron,Na2CO3:10H2O,286.141,nan,-3427945.0,-4079080.0,564.71,550.32,550.32,0.0,0.0,"84har/mol,Internal calculation,74nau/ryz"
/species/na2co37h2o,Na2CO3:7H2O,232.095,nan,-2714412.0,-3199401.0,422.2,nan,nan,nan,nan,"84har/mol,Internal calculation,82wag/eva"
/species/thermonatrite,Na2CO3:H2O,124.004,54.99,-1286205.0,-1429700.0,168.038,148.71,148.71,0.0,0.0,"95rob/hem,84har/mol,82van,Internal calculation"
/species/pirssonite,Na2Ca(CO3)2:2H2O,242.106,102.6,-2657648.0,-2955377.0,239.05,nan,nan,nan,nan,"63wyc,99kon/kon,Internal calculation"
/species/glauberite,Na2Ca(SO4)2,278.185,100.07,-2553476.0,-2829200.0,104.123,nan,nan,nan,nan,"63wyc,84har/mol,82wag/eva,Internal calculation"
/species/na2so4feso44h2o,Na2Fe(SO4)2:4H2O,366.015,nan,-3069329.0,nan,nan,nan,nan,nan,nan,04chr
/species/na2hpo4,Na2HPO4,141.959,55.02,-1608317.0,-1748100.0,150.5,135.31,135.31,0.0,0.0,"84nri,Internal calculation,82wag/eva,67and/cou"
/species/glaserite,Na2K6(SO4)4,664.824,251.83,-5238419.0,-5709240.0,680.972,nan,nan,nan,nan,"63wyc,80har/wea,82wag/eva,Internal calculation"
/species/bloedite,Na2Mg(SO4)2:4H2O,334.473,151.3,-3429265.0,nan,nan,nan,nan,nan,nan,"63wyc,84har/mol"
/species/na2o,Na2O,61.979,25.88,-376000.0,-414800.0,75.04,69.1,69.1,0.0,0.0,"95rob/hem,Internal calculation"
/species/thenardite,Na2SO4,142.043,53.33,-1269850.0,-1387559.0,150.16,128.17,105.21,115.79,-10.28,"95rob/hem,Internal calculation,98cha"
/species/mirabilite,Na2SO4:10H2O,322.196,219.18,-3646334.0,-4327791.0,591.9,574.46,574.46,0.0,0.0,"63wyc,84har/mol,Internal calculation,95rob/hem,74nau/ryz"
/species/tronana,Na3H(CO3)2:2H2O,226.026,107.0,-2380893.0,-2682100.0,302.436,270.0,270.0,0.0,0.0,"95rob/hem,84har/mol,82van,Internal calculation"
/species/na3po4,Na3PO4,163.941,nan,-1788750.0,-1917400.0,173.8,153.47,153.47,0.0,0.0,"Internal calculation,74nau/ryz,67and/cou"
/species/burkeite,Na6CO3(SO4)2,390.075,151.2,-3650967.0,nan,nan,nan,nan,nan,nan,"63wyc,84har/mol"
/species/jadeite,NaAl(SiO3)2,202.139,60.4,-2850656.0,-3029300.0,133.5,159.92,185.56,72.36,-41.97,"78hel/del,Internal calculation,95rob/hem"
/species/paragonite,NaAl2(AlSi3)O10(OH)2,382.2,132.53,-5556726.0,-5937500.0,277.1,320.79,349.98,200.51,-79.09,"78hel/del,Internal calculation,96rou/hov,84rob/hem"
/species/alunitena,NaAl3(SO4)2(OH)6,398.106,nan,-4622400.0,-5131441.0,321.08,375.78,641.5,-7.87,-234.12,"90sto/cyg,Internal calculation"
/species/dawsonite,NaAlCO3(OH)2,143.995,59.3,-1786034.0,-1964000.0,132.0,142.59,142.59,0.0,0.0,"95rob/hem,Internal calculation,76fer/stu"
/species/albitelow,NaAlSi3O8,262.223,100.07,-3711615.0,-3935000.0,207.4,205.14,221.09,117.14,-45.23,"95rob/hem,Internal calculation"
/species/phillipsitena,NaAlSi3O8:3H2O,316.269,149.69,-4431947.0,-4811753.0,382.53,342.1,342.1,0.0,0.0,"97coo/alb,09bla,Internal calculation,10vie"
/species/stilbite,NaCa2(Al5Si13)O36:16H2O,1467.39,664.7,-20694570.0,-22579709.0,1622.56,1697.03,1961.21,601.66,-394.3,"01fri/neu,Internal calculation"
/species/halite,NaCl,58.442,27.015,-384072.0,-411120.0,72.12,50.81,45.94,16.32,0.0,"78hel/del,Internal calculation,78hel/del| 98cha,98cha"
/species/aegerinealpha,NaFe(SiO3)2,231.004,64.37,-2417200.0,-2584500.0,170.57,169.88,199.4,61.97,-42.67,"78hel/del,Internal calculation,95rob/hem"
/species/jarositena,NaFe3(SO4)2(OH)6,484.702,154.0,-3183218.0,-3673100.0,382.4,414.37,616.39,91.21,-203.76,"08bas/pet,Internal calculation,93sto"
/species/nafes2,NaFeS2,142.969,nan,-310966.0,-318100.0,118.8,97.75,97.75,0.0,0.0,"Internal calculation,14las/pia"
/species/erdite,NaFeS2:2H2O,178.999,80.74,-809639.0,-930700.0,203.2,175.75,175.75,0.0,0.0,"14las/pia,Internal calculation"
/species/nah2po4,NaH2PO4,119.977,nan,-1385974.0,-1536800.0,127.5,116.86,116.86,0.0,0.0,"Internal calculation,82wag/eva,67and/cou"
/species/nahcolite,NaHCO3,84.007,38.08,-851156.0,-949000.0,101.936,87.61,87.61,0.0,0.0,"95rob/hem,84har/mol,82van,Internal calculation,74nau/ryz"
/species/phlogopitena,NaMg3AlSi3O10(OH)2,401.151,144.5,-5791214.0,-6172140.0,318.0,354.3,416.95,143.58,-93.75,"98hol/pow,Internal calculation"
/species/nialpha,Ni,58.693,6.588,-1.0,0.0,29.874,25.99,-2.55,57.66,10.09,"78hel/del,Internal calculation,By convention,98cha"
/species/nioh2,Ni(OH)2,92.708,22.6,-453038.0,-549060.0,43.644,119.7,119.7,0.0,0.0,"04roi,10pal/gam,Internal calculation"
/species/ni11as8,Ni11As8,1245.0,nan,-714351.0,-743000.0,518.0,489.7,380.61,365.81,0.02,"Internal calculation,05gam/bug"
/species/ni2sio4,Ni2SiO4,209.47,42.749,-1288441.0,-1396000.0,128.1,123.24,159.68,22.04,-38.23,"04roi,Internal calculation,05gam/bug"
/species/ni3aso32,Ni3(AsO3)2,421.92,nan,-1253630.0,nan,nan,nan,nan,nan,nan,05gam/bug
/species/ni3aso428h2o,Ni3(AsO4)2:8H2O,598.041,nan,-3491205.0,-4179000.0,540.77,nan,nan,nan,nan,"Internal calculation,05gam/bug"
/species/ni3s2,Ni3S2,240.212,40.714,-211172.0,-217200.0,133.5,118.22,90.75,82.02,2.68,"04roi,Internal calculation,05gam/bug"
/species/ni5as2,Ni5As2,443.31,nan,-237286.0,-244600.0,196.2,215.99,222.97,32.0,-14.69,"Internal calculation,05gam/bug"
/species/ni9s8,Ni9S8,784.769,nan,-746803.0,-760000.0,481.0,406.68,229.89,437.34,41.24,"Internal calculation,05gam/bug"
/species/nias,NiAs,133.615,17.13,-66407.0,-70820.0,50.76,50.8,36.6,41.7,1.57,"04roi,Internal calculation,05gam/bug"
/species/nico3,NiCO3,118.702,26.978,-636416.0,-713320.0,85.4,86.45,88.68,38.8,-12.27,"04roi,Internal calculation,05gam/bug"
/species/hellyerite,NiCO3:6H2O,226.794,110.76,-2039001.0,-2456374.0,343.0,518.49,518.49,0.0,0.0,"02wal/pre,Internal calculation,13bla/gab"
/species/nicl2,NiCl2,129.598,36.0,-258743.0,-304900.0,98.14,71.68,73.79,12.2,-5.11,"04roi,Internal calculation,05gam/bug"
/species/nicl22h2o,NiCl2:2H2O,165.629,nan,-754378.0,-913370.0,186.2,230.0,230.0,0.0,0.0,"Internal calculation,05gam/bug"
/species/nicl24h2o,NiCl2:4H2O,201.659,nan,-1234947.0,-1514050.0,249.86,nan,nan,nan,nan,"Internal calculation,05gam/bug"
/species/nicl26h2o,NiCl2:6H2O,237.69,nan,-1713668.0,-2104700.0,340.96,nan,nan,nan,nan,"Internal calculation,05gam/bug"
/species/nif2,NiF2,96.69,20.572,-609852.0,-657300.0,73.52,63.22,65.51,15.34,-6.1,"04roi,Internal calculation,05gam/bug"
/species/nife2o4,NiFe2O4,234.385,43.405,-964981.0,-1070500.0,140.9,146.86,95.61,170.47,0.38,"04roi,Internal calculation,95rob/hem"
/species/bunsenite,NiO,74.693,10.97,-211138.0,-239300.0,37.99,45.01,29.8,63.73,-3.38,"78hel/del,Internal calculation,90hem,95rob/hem"
/species/nis2,NiS2,122.825,nan,-123832.0,-128000.0,80.0,91.0,91.0,0.0,0.0,"Internal calculation,05gam/bug"
/species/niso4,NiSO4,154.757,38.689,-762688.0,-873280.0,101.3,97.67,118.9,36.71,-28.6,"04roi,Internal calculation,05gam/bug"
/species/niso46h2o,NiSO4:6H2O,262.849,125.166,-2225470.0,-2683820.0,334.45,327.9,327.9,0.0,0.0,"04roi,Internal calculation,05gam/bug"
/species/niso47h2o,NiSO4:7H2O,280.864,140.432,-2462702.0,-2977330.0,378.95,364.6,364.6,0.0,0.0,"04roi,Internal calculation,05gam/bug"
/species/pelement,P,30.974,17.3,0.0,0.0,41.09,23.82,23.82,0.0,0.0,"95rob/hem,Internal calculation,89cox/wag"
/species/pbelement,Pb,207.2,18.267,0.0,0.0,64.8,26.84,24.49,8.24,-0.1,"95rob/hem,Internal calculation,By convention,89cox/wag,98cha"
/species/pbh2po42,Pb(H2PO4)2,401.174,nan,-2354709.0,nan,nan,nan,nan,nan,nan,74nri
/species/pboh2,Pb(OH)2,241.215,nan,-421389.0,-514600.0,88.0,nan,nan,nan,nan,"Internal calculation,52lat"
/species/jarositepb,Pb0.5Fe3(SO4)2(OH)6,565.312,nan,-3037190.0,nan,nan,nan,nan,nan,nan,75kas/bor
/species/plumbonacrite,Pb10O(OH)6(CO3)6,2550.1,357.6,-5310000.0,nan,nan,nan,nan,nan,nan,"90rob/cam,84tay/lop"
/species/phosgenite,Pb2(CO3)Cl2,545.314,87.4,-952400.0,-1071436.0,266.9,nan,nan,nan,nan,"90rob/cam,78ric/nri,Internal calculation"
/species/tsumebite,Pb2Cu(PO4)(SO4)OH,685.988,110.283,-2478602.0,nan,nan,nan,nan,nan,nan,"63wyc,78ric/nri"
/species/lanarkite,Pb2SO5,526.463,76.08,-1014607.0,-1154095.0,206.69,nan,nan,nan,nan,"74nau/ryz,Internal calculation"
/species/pb2sio4,Pb2SiO4,506.483,78.04,-1267003.0,-1377880.0,186.83,137.01,126.14,84.6,-12.76,"94pan,Internal calculation,98cha"
/species/hydrocerussite,Pb3(CO3)2(OH)2,775.632,113.39,-1705000.0,-1914200.0,455.508,nan,nan,nan,nan,"63wyc,84tay/lop,83san/bar,Internal calculation"
/species/pb3po42,Pb3(PO4)2,811.543,115.77,-2378297.0,-2600147.0,353.1,256.27,256.27,0.0,0.0,"82wag/eva|60kel,74nri,Internal calculation,74nau/ryz,74nau/ryz| 68|69|71|76wag/eva| 71par/wag| 60kel"
/species/minium,Pb3O4,685.598,75.34,-601589.0,-718686.0,211.96,155.27,174.71,40.28,-27.96,"82pan,Internal calculation,98cha"
/species/pb4opo42,Pb4O(PO4)2,1034.74,nan,-2582783.0,nan,nan,nan,nan,nan,nan,78ric/nri
/species/mimetite,Pb5(AsO4)3Cl,1488.21,204.988,-2624910.0,nan,nan,nan,nan,nan,nan,"00bla/bid,01gas/aza"
/species/pyromorphitebr,Pb5(PO4)3Br,1400.82,197.3,-3747551.0,nan,nan,nan,nan,nan,nan,"90rob/cam,74nri"
/species/pyromorphitecl,Pb5(PO4)3Cl,1356.37,191.028,-3810673.0,nan,nan,nan,nan,nan,nan,"63wyc,74nri"
/species/pyromorphitef,Pb5(PO4)3F,1339.91,187.4,-3887916.0,nan,nan,nan,nan,nan,nan,"90rob/cam,74nri"
/species/pyromorphite,Pb5(PO4)3OH,1337.92,188.4,-3873214.0,nan,nan,nan,nan,nan,nan,"90rob/cam,74nri"
/species/philipsbornite,PbAl3(AsO4)2(OH)5:H2O,669.035,nan,-4365310.0,nan,nan,nan,nan,nan,nan,93sch/got
/species/hinsdalite,PbAl3(PO4)(SO4)(OH)6,581.224,150.57,-4753000.0,nan,nan,nan,nan,nan,nan,"63wyc,78ric/nri"
/species/plumbogummite,PbAl3(PO4)2(OH)5:H2O,581.139,143.837,-5129250.0,nan,nan,nan,nan,nan,nan,"63wyc,04gab/vie"
/species/cerussite,PbCO3,267.209,40.59,-627996.0,-701719.0,131.0,87.52,51.84,119.66,0.0,"78hel/del,84tay/lop,Internal calculation,60kel"
/species/cotunnite,PbCl2,278.105,47.54,-314111.0,-359400.0,135.98,77.08,68.8,28.56,-0.21,"84pan,Internal calculation,98cha"
/species/laurionite,PbClOH,259.66,42.0,-389057.0,-458275.0,112.1,nan,nan,nan,nan,"90rob/cam,99lot/och,Internal calculation,78ric/nri"
/species/crocoite,PbCrO4,323.164,52.81,-820073.0,-927020.0,140.021,121.75,121.75,0.0,0.0,"00lyd,42kol/per,76del/hep,Internal calculation,74nau/ryz"
/species/duftite,PbCuAsO4(OH),426.673,64.628,-960773.0,nan,nan,nan,nan,nan,nan,"00bla/bid,01gas/aza"
/species/laurelite,PbF2,245.197,29.76,-630219.0,-676310.0,113.0,72.26,77.53,6.22,-6.33,"84pan,Internal calculation,98cha"
/species/beudantite,PbFe3(AsO4)2(OH)5:H2O,755.631,nan,-3055600.0,nan,nan,nan,nan,nan,nan,04gab/vie
/species/corkite,PbFe3(PO4)(OH)6SO4,667.82,151.1,-3388203.0,nan,nan,nan,nan,nan,nan,"63wyc,84nri"
/species/gallobeudantite,PbGa3(AsO4)(SO4)(OH)6,753.396,nan,-3480170.0,nan,nan,nan,nan,nan,nan,04gab/vie
/species/schultenite,PbHAsO4,347.127,126.689,-808280.0,nan,nan,nan,nan,nan,nan,"00bla/bid,01gas/aza"
/species/pbhpo4,PbHPO4,303.179,nan,-1185506.0,-1317973.0,137.24,nan,nan,nan,nan,"74nri,Internal calculation,74nau/ryz"
/species/massicot,PbO,223.199,23.91,-188642.0,-218062.0,68.7,45.77,-156.17,460.02,57.59,"97asho/sas,Internal calculation,98cha"
/species/litharge,PbO,223.199,23.91,-189279.0,-219409.0,66.32,45.79,-200.77,575.9,66.54,"97asho/sas,Internal calculation,98cha"
/species/plattnerite,PbO2,239.199,25.51,-215661.0,-274740.0,71.8,61.18,65.63,18.99,-8.99,"82pan,Internal calculation,98cha"
/species/galena,PbS,239.266,31.49,-96676.0,-98320.0,91.34,49.44,46.77,9.42,-0.12,"78hel/del,Internal calculation,98cha"
/species/anglesite,PbSO4,303.264,47.95,-813036.0,-919970.0,148.5,104.3,45.86,129.7,17.57,"95rob/hem,Internal calculation,89cox/wag,78hel/del"
/species/alamosite,PbSiO3,283.284,43.65,-1061091.0,-1144993.0,109.93,90.06,90.11,54.44,-14.47,"94pan,Internal calculation,98cha"
/species/pdelement,Pd,106.42,8.861,-1.0,0.0,37.823,25.34,23.97,5.93,-0.36,"98sas/sho,Internal calculation,By convention"
/species/pdoh2s,Pd(OH)2,140.435,28.38,-301248.0,-385582.0,90.793,85.56,74.27,42.17,-1.14,"98sas/sho,Internal calculation"
/species/pd4ss,Pd4S,457.746,44.03,-68199.0,-68995.0,180.665,114.96,100.42,48.79,0.0,"98sas/sho,Internal calculation"
/species/pdos,PdO,122.419,14.68,-59957.0,-85349.0,55.229,46.01,44.99,7.72,-1.14,"98sas/sho,Internal calculation"
/species/vysotskite,PdS,138.486,20.65,-66944.0,-70936.0,56.484,43.41,41.71,17.2,-3.05,"98sas/sho,Internal calculation"
/species/pds2,PdS2,170.552,34.3,-74057.0,-78250.0,87.864,65.89,68.58,15.77,-6.57,"98sas/sho,Internal calculation"
/species/ptelement,Pt,195.08,9.09,0.0,0.0,41.631,25.87,24.4,5.25,-0.08,"98sas/sho,Internal calculation,By convention"
/species/cooperite,PtS,227.146,22.15,-77822.0,-83375.0,55.061,43.41,41.71,17.2,-3.05,"98sas/sho,Internal calculation"
/species/pts2,PtS2,259.212,32.746,-101253.0,-110511.0,74.684,65.89,68.58,15.77,-6.57,"98sas/sho,Internal calculation"
/species/rhelement,Rh,102.906,8.281,16.0,0.0,31.506,24.77,23.97,7.93,-1.39,"98sas/sho,Internal calculation"
/species/rh2os,Rh2O,221.81,nan,-79914.0,-95136.0,114.642,73.3,65.23,27.07,0.0,"98sas/sho,Internal calculation"
/species/rh2o3s,Rh2O3,253.809,31.37,-202087.0,-285798.0,90.082,104.0,86.78,57.74,0.0,"98sas/sho,Internal calculation"
/species/ruelement,Ru,101.07,8.175,0.0,-22.0,28.535,24.09,20.92,7.1,0.93,"98sas/sho,By convention,Internal calculation"
/species/ruo2s,RuO2,133.069,19.05,-253090.0,-307193.0,52.3,56.28,69.87,10.46,-14.85,"98sas/sho,Internal calculation"
/species/laurite,RuS2,165.202,25.56,-188406.0,-199583.0,55.229,66.32,71.18,6.77,-6.12,"98sas/sho,Internal calculation"
/species/sbeta,S,32.066,nan,72.0,nan,nan,23.13,18.39,18.68,-0.74,"Internal calculation,11par/cor"
/species/sgamma,S,32.066,nan,294.0,nan,nan,22.24,63.01,-31.13,-28.0,"Internal calculation,11par/cor"
/species/salpha,S,32.066,15.92,0.0,0.0,32.054,22.56,17.45,19.65,-0.67,"11par/cor,Internal calculation,By convention,89cox/wag"
/species/sbelement,Sb,121.76,18.178,0.0,-133.0,45.074,26.66,10.42,24.81,7.87,"94aki/zot,By convention,Internal calculation"
/species/senarmontite,Sb2O3,291.518,52.21,-633458.0,-718207.0,114.516,124.21,94.24,50.33,13.3,"03zot/shi,Internal calculation"
/species/valentinite,Sb2O3,291.518,50.01,-625926.0,-708106.0,123.135,131.71,103.94,42.68,13.38,"03zot/shi,Internal calculation"
/species/stibnite,Sb2S3,339.718,73.414,-149980.0,-151529.0,182.004,225.19,217.32,-30.68,15.13,"03zot/shi,Internal calculation"
/species/quartzbeta,SiO2,60.084,nan,-854955.0,nan,nan,44.75,60.21,11.52,-16.8,"Internal calculation,89cox/wag"
/species/quartzalpha,SiO2,60.084,22.69,-856281.0,-910700.0,41.439,44.59,39.62,44.78,-7.45,"95rob/hem,Internal calculation,82ric/bot"
/species/cristobalitealpha,SiO2,60.084,25.74,-852989.0,-906030.0,46.06,44.32,33.47,49.28,-3.42,"04fab/sax,Internal calculation"
/species/coesitealpha,SiO2,60.084,20.641,-851577.0,-906313.0,40.376,43.54,46.02,34.31,-11.3,"78hel/del,Internal calculation"
/species/cristobalitebeta,SiO2,60.084,27.44,-852639.0,nan,nan,64.88,13.72,65.49,28.12,"04fab/sax,Internal calculation"
/species/chalcedony,SiO2,60.084,22.688,-854659.0,-909108.0,41.338,44.47,46.94,34.31,-11.3,"78hel/del,Internal calculation"
/species/amorphoussilica,SiO2,60.084,29.0,-850359.0,-903150.0,46.9,59.89,34.51,13.09,19.09,"78hel/del,Internal calculation,00gun/arn"
/species/snalpha,Sn,118.71,16.289,-10.0,0.0,51.212,26.35,18.49,26.36,0.0,"85jac/hel,Internal calculation,By convention"
/species/snbeta,Sn,118.71,nan,2835.0,nan,nan,nan,nan,nan,nan,Internal calculation
/species/romarchite,SnO,134.709,21.55,-251913.0,-280710.0,57.17,47.78,43.74,13.56,0.0,"95rob/hem,Internal calculation,89cox/wag"
/species/cassiterite,SnO2,150.709,28.9,-515826.0,-577630.0,49.04,53.22,76.04,7.36,-22.24,"95rob/hem,Internal calculation,89cox/wag"
/species/berndtite,SnS2,182.842,40.96,-145394.0,-153695.0,87.446,70.13,64.89,17.57,0.0,"85jac/hel,Internal calculation"
/species/srelement,Sr,87.62,33.92,0.0,0.0,55.69,26.79,26.79,0.0,0.0,"95rob/hem,Internal calculation,By convention,98cha"
/species/sroh2,Sr(OH)2,121.635,33.55,-881099.0,-968890.0,97.07,74.89,74.89,0.0,0.0,"94pan,Internal calculation,98cha"
/species/sroh28h2o,Sr(OH)2:8H2O,265.757,nan,-2796450.0,-3352200.0,393.576,nan,nan,nan,nan,"98fel/dix,82wag/eva,Internal calculation"
/species/sr2sio4,Sr2SiO4,267.323,nan,-2190100.0,nan,nan,nan,nan,nan,nan,82wag/eva
/species/sr3aso42,Sr3(AsO4)2,540.698,nan,-3080166.0,nan,nan,nan,nan,nan,nan,01gas/aza
/species/sr3po42,Sr3(PO4)2,452.803,nan,-3905799.0,-4110000.0,384.964,nan,nan,nan,nan,"06bla/ign,Internal calculation"
/species/sr5po43oh,Sr5(PO4)3(OH),740.021,nan,-6427004.0,-6686500.0,930.193,nan,nan,nan,nan,"05kin/par,95jem/che,Internal calculation"
/species/arsenogoyazite,SrAl3(AsO4)2(OH)5:H2O,549.455,nan,-4899290.0,nan,nan,nan,nan,nan,nan,93sch/got
/species/svanbergite,SrAl3(PO4)(SO4)(OH)6,461.644,142.27,-5286600.0,-5791177.0,349.48,94.39,113.63,49.4,-30.2,"04gab/vie,Internal calculation"
/species/goyazite,SrAl3(PO4)2(OH)5:H2O,461.559,142.12,-5627800.0,-6152092.0,357.73,103.04,112.27,63.98,-25.16,"04gab/vie,89sch/her,Internal calculation"
/species/strontianite,SrCO3,147.629,39.01,-1144678.0,-1225763.0,97.2,115.26,115.26,0.0,0.0,"78hel/del,84bus/plu,Internal calculation,06bla/ign"
/species/srcl2,SrCl2,158.525,51.94,-776965.0,-825850.0,114.81,75.59,75.59,0.0,0.0,"01mer/vie,Internal calculation,98cha"
/species/srcl22h2o,SrCl2:2H2O,194.555,71.93,-1280791.0,-1438000.0,218.0,160.2,160.2,0.0,0.0,"01mer/vie,Internal calculation,82wag/eva"
/species/srcl26h2o,SrCl2:6H2O,266.616,132.69,-2239930.0,-2623800.0,390.8,nan,nan,nan,nan,"01mer/vie,Internal calculation,82wag/eva"
/species/srcl2h2o,SrCl2:H2O,176.54,60.44,-1035421.0,-1136800.0,172.0,120.1,120.1,0.0,0.0,"01mer/vie,Internal calculation,82wag/eva"
/species/srcro4,SrCrO4,203.584,nan,-1314609.0,-1419776.0,136.88,nan,nan,nan,nan,"97smi/mar,Internal calculation"
/species/srhpo4,SrHPO4,183.599,nan,-1699421.0,-1834013.0,121.0,nan,nan,nan,nan,"97smi/mar,Internal calculation,82wag/eva"
/species/sro,SrO,103.619,20.69,-561406.0,-592040.0,55.52,45.41,45.41,0.0,0.0,"95rob/hem,Internal calculation,98cha"
/species/srs,SrS,119.686,32.34,-467803.0,-473630.0,68.2,nan,nan,nan,nan,"87pan/mah,Internal calculation,74nau/ryz,82wag/eva"
