X,Y,Z,phase_id,diameter,density,U,V,W
0.0892486,-0.760278,0.0992126,1,0.00956949,2500,0,0,0
0.0803175,-0.75919,0.0842136,1,0.0091948,2500,0,0,0
0.11091,-0.757107,0.108263,1,0.0108088,2500,0,0,0
0.120395,-0.767051,0.120673,1,0.00938271,2500,0,0,0
0.142968,-0.775038,0.123918,1,0.00945298,2500,0,0,0
0.1506,-0.793227,0.124892,1,0.00904017,2500,0,0,0
0.151929,-0.777157,0.120543,1,0.0101678,2500,0,0,0
0.188129,-0.780016,0.143044,1,0.00976413,2500,0,0,0
0.199457,-0.779912,0.141911,1,0.00869291,2500,0,0,0
0.215771,-0.771818,0.155176,1,0.0086474,2500,0,0,0
-0.221555,-0.765824,0.156386,1,0.00897263,2500,0,0,0
-0.2156,-0.765965,0.163468,1,0.00953874,2500,0,0,0
-0.1715,-0.772636,0.154044,1,0.0106248,2500,0,0,0
-0.160868,-0.759106,0.136431,1,0.00982599,2500,0,0,0
-0.159089,-0.787194,0.13509,1,0.00989902,2500,0,0,0
-0.137163,-0.769133,0.135287,1,0.0111108,2500,0,0,0
-0.133162,-0.777076,0.142123,1,0.0113266,2500,0,0,0
-0.110226,-0.752701,0.113463,1,0.00833148,2500,0,0,0
-0.101979,-0.753425,0.11878,1,0.0113572,2500,0,0,0
-0.0983454,-0.775488,0.10458,1,0.0102268,2500,0,0,0
-0.0868975,-0.775076,0.102388,1,0.00996016,2500,0,0,0
-0.100128,-0.740056,0.125542,1,0.00885777,2500,0,0,0
-0.0755881,-0.787488,0.102217,1,0.009023,2500,0,0,0
-0.0612481,-0.756196,0.116351,1,0.0105828,2500,0,0,0
-0.0530186,-0.779993,0.0823671,1,0.0108792,2500,0,0,0
-0.0444579,-0.776276,0.0788377,1,0.00907991,2500,0,0,0
-0.046842,-0.761089,0.0934266,1,0.00878087,2500,0,0,0
-0.0306462,-0.761442,0.0990567,1,0.00945197,2500,0,0,0
-0.0299532,-0.765323,0.0891186,1,0.0108905,2500,0,0,0
-0.022428,-0.759946,0.0940246,1,0.0100576,2500,0,0,0
-0.0369755,-0.735144,0.108942,1,0.0117318,2500,0,0,0
-0.0102818,-0.762242,0.08999,1,0.00948368,2500,0,0,0
-0.0131111,-0.788216,0.0907839,1,0.00936116,2500,0,0,0
-0.00932227,-0.780089,0.0845473,1,0.0124979,2500,0,0,0
-0.00322294,-0.790767,0.0860402,1,0.0096261,2500,0,0,0
-0.00429925,-0.784501,0.0941666,1,0.0109401,2500,0,0,0
0.0143305,-0.794025,0.0893391,1,0.0106358,2500,0,0,0
0.0194458,-0.801275,0.0849981,1,0.00912959,2500,0,0,0
0.0188397,-0.794666,0.098277,1,0.00946033,2500,0,0,0
0.029431,-0.806066,0.105388,1,0.00872705,2500,0,0,0
0.0254932,-0.760782,0.0801578,1,0.00828624,2500,0,0,0
0.0391815,-0.764826,0.0917004,1,0.00897391,2500,0,0,0
0.048937,-0.748774,0.0952804,1,0.0120532,2500,0,0,0
0.0395907,-0.769545,0.107297,1,0.0111185,2500,0,0,0
0.0669155,-0.752197,0.10768,1,0.00956562,2500,0,0,0
0.074739,-0.743475,0.132568,1,0.00919869,2500,0,0,0
0.0854316,-0.74712,0.155548,1,0.0118719,2500,0,0,0
0.0842809,-0.780624,0.124192,1,0.00981427,2500,0,0,0
0.0817218,-0.764092,0.116894,1,0.00937435,2500,0,0,0
0.10094,-0.753626,0.108214,1,0.0103255,2500,0,0,0
0.113507,-0.77405,0.119963,1,0.0103104,2500,0,0,0
0.111547,-0.765881,0.114045,1,0.01025,2500,0,0,0
0.128155,-0.76014,0.122056,1,0.0115835,2500,0,0,0
0.151581,-0.755045,0.1389,1,0.00852944,2500,0,0,0
0.156079,-0.783743,0.125458,1,0.00825191,2500,0,0,0
0.18072,-0.782509,0.148442,1,0.00923542,2500,0,0,0
0.185047,-0.774106,0.135536,1,0.0102976,2500,0,0,0
0.191316,-0.762358,0.150537,1,0.0112548,2500,0,0,0
-0.20447,-0.762388,0.155998,1,0.00915996,2500,0,0,0
-0.191842,-0.775248,0.161695,1,0.0112465,2500,0,0,0
-0.175701,-0.778223,0.167034,1,0.00932815,2500,0,0,0
-0.163766,-0.774662,0.14704,1,0.0106419,2500,0,0,0
-0.127791,-0.759732,0.163638,1,0.00979443,2500,0,0,0
-0.157146,-0.780586,0.150544,1,0.00846848,2500,0,0,0
-0.117178,-0.776595,0.14331,1,0.0105908,2500,0,0,0
-0.112616,-0.766178,0.139189,1,0.00999474,2500,0,0,0
-0.0953903,-0.761398,0.116599,1,0.00979002,2500,0,0,0
-0.0925243,-0.770945,0.116946,1,0.0101673,2500,0,0,0
-0.0775862,-0.77237,0.131145,1,0.0107903,2500,0,0,0
-0.0752663,-0.751932,0.101626,1,0.00977467,2500,0,0,0
-0.0609803,-0.774975,0.105703,1,0.0111176,2500,0,0,0
-0.0464293,-0.768436,0.0985479,1,0.0091514,2500,0,0,0
-0.0513724,-0.748948,0.113235,1,0.00992244,2500,0,0,0
-0.0391736,-0.766109,0.105875,1,0.0115179,2500,0,0,0
-0.0389122,-0.759614,0.0882085,1,0.0104382,2500,0,0,0
-0.0398911,-0.75705,0.099208,1,0.0110244,2500,0,0,0
-0.0199003,-0.774494,0.100315,1,0.00931313,2500,0,0,0
-0.0184859,-0.780995,0.106785,1,0.00925787,2500,0,0,0
-0.0251178,-0.746744,0.120641,1,0.0101866,2500,0,0,0
-0.00856525,-0.769482,0.0963872,1,0.010149,2500,0,0,0
-0.00799483,-0.745221,0.117426,1,0.0115973,2500,0,0,0
0.000656337,-0.789875,0.101101,1,0.00919874,2500,0,0,0
0.00224785,-0.755337,0.101334,1,0.0104751,2500,0,0,0
0.00555834,-0.787025,0.0937012,1,0.00944756,2500,0,0,0
0.0109899,-0.757742,0.0933529,1,0.0103899,2500,0,0,0
0.0265715,-0.790928,0.0978708,1,0.00774074,2500,0,0,0
0.0314623,-0.746342,0.092143,1,0.00951773,2500,0,0,0
0.0247685,-0.781568,0.100168,1,0.00984254,2500,0,0,0
0.0335301,-0.772678,0.0875507,1,0.00936532,2500,0,0,0
0.0489525,-0.786405,0.112408,1,0.00896453,2500,0,0,0
0.052448,-0.780657,0.118713,1,0.009504,2500,0,0,0
0.05498,-0.777479,0.0993882,1,0.0111964,2500,0,0,0
0.0746898,-0.787402,0.121238,1,0.0115683,2500,0,0,0
0.076822,-0.771665,0.110895,1,0.012292,2500,0,0,0
0.0894911,-0.767566,0.123901,1,0.012061,2500,0,0,0
0.100712,-0.78901,0.125713,1,0.00945385,2500,0,0,0
0.0984214,-0.770171,0.130714,1,0.0110097,2500,0,0,0
0.106353,-0.780895,0.121925,1,0.00988215,2500,0,0,0
0.123702,-0.774031,0.114041,1,0.0109814,2500,0,0,0
0.129497,-0.753927,0.141115,1,0.00986175,2500,0,0,0
0.149854,-0.764184,0.138866,1,0.0090093,2500,0,0,0
0.165247,-0.760981,0.148313,1,0.0105073,2500,0,0,0
0.177634,-0.7825,0.140225,1,0.00834157,2500,0,0,0
0.185644,-0.774927,0.154174,1,0.0102762,2500,0,0,0
0.200491,-0.776414,0.166093,1,0.0107956,2500,0,0,0
-0.179935,-0.771597,0.16041,1,0.0106141,2500,0,0,0
-0.166946,-0.764469,0.158203,1,0.0093649,2500,0,0,0
-0.16121,-0.757926,0.147979,1,0.00925658,2500,0,0,0
-0.140549,-0.761626,0.148618,1,0.0113189,2500,0,0,0
-0.13836,-0.786881,0.15159,1,0.00923791,2500,0,0,0
-0.11239,-0.765206,0.162174,1,0.00967753,2500,0,0,0
-0.0943316,-0.765797,0.125152,1,0.00954295,2500,0,0,0
-0.104401,-0.781495,0.138244,1,0.0101006,2500,0,0,0
-0.0992512,-0.779118,0.146591,1,0.0101039,2500,0,0,0
-0.0789495,-0.762241,0.132947,1,0.00996987,2500,0,0,0
-0.0709765,-0.767537,0.103862,1,0.00905714,2500,0,0,0
-0.0656456,-0.763822,0.110892,1,0.0100949,2500,0,0,0
-0.0478879,-0.76512,0.11101,1,0.00880934,2500,0,0,0
-0.0370289,-0.776495,0.104035,1,0.0100124,2500,0,0,0
-0.0352959,-0.780268,0.113089,1,0.00992148,2500,0,0,0
-0.0400889,-0.77377,0.0919308,1,0.00746259,2500,0,0,0
-0.029243,-0.771264,0.0999253,1,0.0104769,2500,0,0,0
-0.0256498,-0.793013,0.114524,1,0.0106646,2500,0,0,0
-0.0304664,-0.745831,0.137884,1,0.0108867,2500,0,0,0
-0.00344787,-0.749034,0.125634,1,0.00849994,2500,0,0,0
-0.00718402,-0.76176,0.103295,1,0.0107351,2500,0,0,0
-0.0102629,-0.802647,0.122432,1,0.00759212,2500,0,0,0
-0.00481159,-0.752885,0.108878,1,0.0107688,2500,0,0,0
0.00894607,-0.744763,0.112051,1,0.0104266,2500,0,0,0
0.0146593,-0.796166,0.109269,1,0.00953419,2500,0,0,0
0.0407115,-0.745854,0.111022,1,0.0104218,2500,0,0,0
0.040972,-0.791464,0.109724,1,0.0107073,2500,0,0,0
0.0277981,-0.767917,0.0939556,1,0.0102917,2500,0,0,0
0.0265462,-0.777411,0.0916676,1,0.00941708,2500,0,0,0
0.0438013,-0.756692,0.127534,1,0.0124578,2500,0,0,0
0.0509962,-0.77482,0.110515,1,0.0100874,2500,0,0,0
0.0713372,-0.77593,0.125417,1,0.00865343,2500,0,0,0
0.0870518,-0.803748,0.140564,1,0.00940889,2500,0,0,0
0.0748979,-0.782844,0.13179,1,0.0114626,2500,0,0,0
0.0829997,-0.757892,0.126355,1,0.0117647,2500,0,0,0
0.101069,-0.760542,0.138957,1,0.0106907,2500,0,0,0
0.106547,-0.771236,0.136777,1,0.00938987,2500,0,0,0
0.11394,-0.767405,0.127492,1,0.00941002,2500,0,0,0
0.118706,-0.755213,0.141823,1,0.0100664,2500,0,0,0
0.120975,-0.774488,0.126346,1,0.00937094,2500,0,0,0
0.135234,-0.766068,0.116354,1,0.010135,2500,0,0,0
0.14021,-0.768052,0.137418,1,0.0119744,2500,0,0,0
0.177277,-0.769339,0.15468,1,0.00987676,2500,0,0,0
0.176708,-0.779064,0.156419,1,0.00992545,2500,0,0,0
0.205399,-0.768822,0.171638,1,0.010417,2500,0,0,0
-0.198051,-0.773155,0.177331,1,0.0081253,2500,0,0,0
-0.165031,-0.761426,0.167734,1,0.0110161,2500,0,0,0
-0.152604,-0.763912,0.165462,1,0.00936551,2500,0,0,0
-0.133089,-0.770725,0.154357,1,0.00979774,2500,0,0,0
-0.130942,-0.780717,0.154031,1,0.0106574,2500,0,0,0
-0.129205,-0.782851,0.164293,1,0.0105974,2500,0,0,0
-0.110098,-0.782733,0.145619,1,0.00871103,2500,0,0,0
-0.0904911,-0.776305,0.148317,1,0.00862499,2500,0,0,0
-0.0907232,-0.765114,0.143388,1,0.0108321,2500,0,0,0
-0.0797502,-0.763872,0.14324,1,0.0108639,2500,0,0,0
-0.0743938,-0.773507,0.14137,1,0.0105535,2500,0,0,0
-0.0734166,-0.743431,0.134847,1,0.0105892,2500,0,0,0
-0.0506604,-0.776374,0.124017,1,0.00922091,2500,0,0,0
-0.0375999,-0.757408,0.123322,1,0.00913308,2500,0,0,0
-0.039907,-0.772239,0.11385,1,0.00866096,2500,0,0,0
-0.0374987,-0.796014,0.116079,1,0.00835188,2500,0,0,0
-0.0279864,-0.777907,0.10723,1,0.00939105,2500,0,0,0
-0.0142808,-0.768502,0.118678,1,0.00912387,2500,0,0,0
-0.0223986,-0.750244,0.130105,1,0.0107177,2500,0,0,0
0.00175872,-0.751148,0.117527,1,0.0112378,2500,0,0,0
-0.000598026,-0.772659,0.104607,1,0.00903295,2500,0,0,0
0.00866083,-0.785466,0.109324,1,0.0105003,2500,0,0,0
0.0112565,-0.767778,0.111443,1,0.0095945,2500,0,0,0
0.0193266,-0.773141,0.0975856,1,0.0109047,2500,0,0,0
0.0109782,-0.761229,0.103477,1,0.011042,2500,0,0,0
0.0309155,-0.751705,0.110221,1,0.0104013,2500,0,0,0
0.033565,-0.78009,0.116315,1,0.00865035,2500,0,0,0
0.0266288,-0.769789,0.103679,1,0.0092649,2500,0,0,0
0.0526459,-0.771702,0.120731,1,0.00887712,2500,0,0,0
0.0661328,-0.748148,0.13177,1,0.0104548,2500,0,0,0
0.0554855,-0.793126,0.129664,1,0.00793054,2500,0,0,0
0.0699304,-0.779556,0.140376,1,0.00945681,2500,0,0,0
0.0757433,-0.766761,0.129396,1,0.00949018,2500,0,0,0
0.0641894,-0.763979,0.116787,1,0.00917425,2500,0,0,0
0.0872751,-0.773202,0.138176,1,0.00950926,2500,0,0,0
0.101524,-0.760766,0.14899,1,0.00940216,2500,0,0,0
0.106146,-0.764241,0.131279,1,0.00842501,2500,0,0,0
0.12361,-0.771892,0.1378,1,0.0077702,2500,0,0,0
0.13068,-0.769466,0.141906,1,0.00928292,2500,0,0,0
0.131276,-0.762068,0.135967,1,0.00973057,2500,0,0,0
0.157667,-0.780399,0.151491,1,0.0110701,2500,0,0,0
0.160069,-0.777615,0.163414,1,0.0103455,2500,0,0,0
0.177129,-0.766658,0.180292,1,0.0104495,2500,0,0,0
0.193384,-0.770148,0.184897,1,0.0101155,2500,0,0,0
-0.172826,-0.772581,0.18916,1,0.0101456,2500,0,0,0
-0.171022,-0.780404,0.181485,1,0.0105097,2500,0,0,0
-0.156703,-0.761442,0.17355,1,0.00930315,2500,0,0,0
-0.151136,-0.784154,0.167006,1,0.00859069,2500,0,0,0
-0.129693,-0.776012,0.173238,1,0.011961,2500,0,0,0
-0.119458,-0.777554,0.165218,1,0.0116742,2500,0,0,0
-0.0989744,-0.760989,0.148824,1,0.00964978,2500,0,0,0
-0.0849591,-0.766144,0.152445,1,0.0107473,2500,0,0,0
-0.0816784,-0.748728,0.155804,1,0.0108447,2500,0,0,0
-0.0706897,-0.753783,0.130563,1,0.0114016,2500,0,0,0
-0.0625526,-0.767105,0.130391,1,0.0102587,2500,0,0,0
-0.0529209,-0.770572,0.131567,1,0.0103644,2500,0,0,0
-0.0527471,-0.764655,0.122593,1,0.0111542,2500,0,0,0
-0.0359776,-0.766425,0.125765,1,0.00984808,2500,0,0,0
-0.0399532,-0.751938,0.130706,1,0.00985243,2500,0,0,0
-0.028045,-0.774756,0.115967,1,0.00919599,2500,0,0,0
-0.0240576,-0.783157,0.113921,1,0.00936478,2500,0,0,0
-0.00856652,-0.779783,0.122369,1,0.0107577,2500,0,0,0
-0.0179551,-0.760079,0.121741,1,0.010275,2500,0,0,0
-0.00839474,-0.76975,0.126902,1,0.0112651,2500,0,0,0
-0.00835924,-0.737559,0.155371,1,0.0112847,2500,0,0,0
-0.0140414,-0.742434,0.163367,1,0.0106261,2500,0,0,0
0.0170154,-0.771866,0.119619,1,0.0111515,2500,0,0,0
0.0257993,-0.764715,0.123532,1,0.011412,2500,0,0,0
0.0258227,-0.771771,0.113369,1,0.0104623,2500,0,0,0
0.0311695,-0.762417,0.111917,1,0.0112996,2500,0,0,0
0.0298692,-0.791063,0.135898,1,0.010722,2500,0,0,0
0.0391657,-0.784836,0.127312,1,0.00927672,2500,0,0,0
0.0547927,-0.758817,0.130444,1,0.0106809,2500,0,0,0
0.051759,-0.779094,0.144015,1,0.0116354,2500,0,0,0
0.054978,-0.777312,0.154881,1,0.0105965,2500,0,0,0
0.0717095,-0.793932,0.147019,1,0.0105068,2500,0,0,0
0.067675,-0.772272,0.133696,1,0.0108262,2500,0,0,0
0.0798208,-0.781985,0.141493,1,0.0104031,2500,0,0,0
0.103695,-0.777294,0.143581,1,0.00971042,2500,0,0,0
0.109946,-0.785599,0.151957,1,0.0108114,2500,0,0,0
0.115305,-0.768212,0.150638,1,0.00941212,2500,0,0,0
0.118714,-0.767824,0.142564,1,0.00813944,2500,0,0,0
0.138668,-0.766504,0.164471,1,0.0102733,2500,0,0,0
0.162269,-0.785875,0.171071,1,0.00907462,2500,0,0,0
0.151664,-0.774212,0.157806,1,0.0103151,2500,0,0,0
0.183742,-0.7721,0.185497,1,0.0095987,2500,0,0,0
-0.175723,-0.768257,0.204101,1,0.0091183,2500,0,0,0
-0.165964,-0.763674,0.202044,1,0.0092372,2500,0,0,0
-0.158073,-0.768906,0.201696,1,0.00971071,2500,0,0,0
-0.146209,-0.786426,0.181413,1,0.00862614,2500,0,0,0
-0.108169,-0.779137,0.164712,1,0.00935904,2500,0,0,0
-0.116992,-0.778176,0.180949,1,0.00823118,2500,0,0,0
-0.100969,-0.757253,0.159044,1,0.0113378,2500,0,0,0
-0.0941474,-0.764527,0.156224,1,0.00939173,2500,0,0,0
-0.0703999,-0.766021,0.136174,1,0.00935942,2500,0,0,0
-0.0791169,-0.752704,0.139243,1,0.012896,2500,0,0,0
-0.0748534,-0.772939,0.152445,1,0.0116457,2500,0,0,0
-0.0605719,-0.73999,0.180259,1,0.0099094,2500,0,0,0
-0.0509528,-0.75476,0.144785,1,0.0098362,2500,0,0,0
-0.0525258,-0.776213,0.139792,1,0.00962725,2500,0,0,0
-0.0371298,-0.772791,0.131488,1,0.00744251,2500,0,0,0
-0.0321303,-0.772942,0.139094,1,0.0107733,2500,0,0,0
-0.0166645,-0.759653,0.140918,1,0.00944907,2500,0,0,0
-0.0192267,-0.759852,0.131669,1,0.00976599,2500,0,0,0
-0.00809696,-0.756154,0.118392,1,0.0103584,2500,0,0,0
-0.00760937,-0.775003,0.138713,1,0.00902694,2500,0,0,0
0.00922833,-0.781824,0.143359,1,0.00876599,2500,0,0,0
0.0305356,-0.743722,0.195331,1,0.00985325,2500,0,0,0
0.012434,-0.789958,0.145781,1,0.00938533,2500,0,0,0
0.0153466,-0.792404,0.136103,1,0.0103318,2500,0,0,0
0.0285426,-0.774454,0.122306,1,0.00899027,2500,0,0,0
0.0250048,-0.75573,0.117613,1,0.0101688,2500,0,0,0
0.0371839,-0.766799,0.126729,1,0.0117689,2500,0,0,0
0.037616,-0.760732,0.118919,1,0.00803883,2500,0,0,0
0.0629756,-0.783092,0.156979,1,0.00960009,2500,0,0,0
0.0680633,-0.760054,0.143855,1,0.0091293,2500,0,0,0
0.072,-0.785146,0.165886,1,0.00921997,2500,0,0,0
0.0678767,-0.783544,0.148683,1,0.00944706,2500,0,0,0
0.0871366,-0.75452,0.163562,1,0.0102103,2500,0,0,0
0.0824873,-0.774041,0.145627,1,0.00828976,2500,0,0,0
0.10434,-0.754343,0.154757,1,0.00875881,2500,0,0,0
0.117442,-0.756226,0.17237,1,0.0118107,2500,0,0,0
0.105747,-0.765392,0.16479,1,0.00963607,2500,0,0,0
0.135247,-0.775711,0.167748,1,0.0104445,2500,0,0,0
0.151363,-0.782959,0.163047,1,0.010099,2500,0,0,0
0.151026,-0.754752,0.171018,1,0.0110009,2500,0,0,0
0.178519,-0.771845,0.197648,1,0.00933399,2500,0,0,0
-0.168549,-0.765855,0.211407,1,0.0101321,2500,0,0,0
-0.160476,-0.77878,0.20438,1,0.00834149,2500,0,0,0
-0.142156,-0.76681,0.180544,1,0.00950644,2500,0,0,0
-0.131525,-0.785997,0.189174,1,0.0109019,2500,0,0,0
-0.11104,-0.769001,0.180564,1,0.0101977,2500,0,0,0
-0.0967515,-0.765052,0.166233,1,0.0113255,2500,0,0,0
-0.0953469,-0.779063,0.174383,1,0.0113398,2500,0,0,0
-0.0604528,-0.75358,0.157506,1,0.00990576,2500,0,0,0
-0.0608067,-0.755488,0.146137,1,0.0100558,2500,0,0,0
-0.0648835,-0.760983,0.153104,1,0.00947947,2500,0,0,0
-0.0580851,-0.779007,0.161582,1,0.00990359,2500,0,0,0
-0.0545895,-0.762516,0.15006,1,0.0102921,2500,0,0,0
-0.0433815,-0.770184,0.138732,1,0.0123975,2500,0,0,0
-0.0386542,-0.777505,0.14567,1,0.00989846,2500,0,0,0
-0.0243565,-0.766306,0.143668,1,0.011635,2500,0,0,0
-0.0170761,-0.762395,0.149501,1,0.00859836,2500,0,0,0
-0.00493739,-0.763657,0.135855,1,0.0106017,2500,0,0,0
0.000209215,-0.760481,0.145237,1,0.00892596,2500,0,0,0
0.0083145,-0.764278,0.141273,1,0.0106583,2500,0,0,0
0.00823639,-0.748829,0.158581,1,0.0103115,2500,0,0,0
0.0155536,-0.756498,0.13815,1,0.0115094,2500,0,0,0
0.0220252,-0.793736,0.161816,1,0.00993758,2500,0,0,0
0.0282037,-0.798101,0.168251,1,0.00996322,2500,0,0,0
0.0221785,-0.773098,0.129156,1,0.00992608,2500,0,0,0
0.041396,-0.751017,0.140773,1,0.00952184,2500,0,0,0
0.0361196,-0.782752,0.136236,1,0.0100877,2500,0,0,0
0.0408425,-0.751382,0.150664,1,0.0103042,2500,0,0,0
0.054222,-0.768598,0.148994,1,0.0104982,2500,0,0,0
0.0663452,-0.774349,0.153855,1,0.0101582,2500,0,0,0
0.0699589,-0.75477,0.180593,1,0.0106265,2500,0,0,0
0.0747914,-0.777256,0.148483,1,0.00926324,2500,0,0,0
0.100151,-0.787417,0.158543,1,0.008675,2500,0,0,0
0.0985777,-0.772089,0.172152,1,0.0076303,2500,0,0,0
0.104847,-0.774419,0.167217,1,0.00876971,2500,0,0,0
0.134219,-0.754994,0.180086,1,0.012416,2500,0,0,0
0.147364,-0.765264,0.171838,1,0.0113258,2500,0,0,0
0.142062,-0.773706,0.174689,1,0.00942012,2500,0,0,0
0.169895,-0.775843,0.199006,1,0.00987383,2500,0,0,0
0.166274,-0.782406,0.180565,1,0.0126895,2500,0,0,0
-0.142019,-0.766899,0.195076,1,0.0116531,2500,0,0,0
-0.152098,-0.774213,0.215301,1,0.00864159,2500,0,0,0
-0.144475,-0.779161,0.215158,1,0.00945006,2500,0,0,0
-0.1147,-0.756833,0.185769,1,0.0106967,2500,0,0,0
-0.116019,-0.775454,0.199121,1,0.00965639,2500,0,0,0
-0.101501,-0.777398,0.192179,1,0.0110834,2500,0,0,0
-0.10075,-0.784383,0.181009,1,0.00879266,2500,0,0,0
-0.0922996,-0.791558,0.173989,1,0.00863401,2500,0,0,0
-0.0737377,-0.759154,0.167986,1,0.011111,2500,0,0,0
-0.0737178,-0.777944,0.18071,1,0.0116172,2500,0,0,0
-0.0611357,-0.782672,0.174684,1,0.00954435,2500,0,0,0
-0.0539052,-0.755187,0.166525,1,0.0101369,2500,0,0,0
-0.0386379,-0.770044,0.166215,1,0.0113085,2500,0,0,0
-0.0301052,-0.773581,0.150003,1,0.0108298,2500,0,0,0
-0.0424098,-0.762878,0.154612,1,0.00889446,2500,0,0,0
-0.0237334,-0.766574,0.155007,1,0.0106018,2500,0,0,0
-0.0282235,-0.758084,0.160851,1,0.0104784,2500,0,0,0
0.00246117,-0.752949,0.150069,1,0.00814891,2500,0,0,0
-0.014029,-0.752811,0.14796,1,0.0108901,2500,0,0,0
0.00789694,-0.760883,0.151526,1,0.0109594,2500,0,0,0
0.0173458,-0.765225,0.153268,1,0.0101387,2500,0,0,0
0.0246015,-0.77225,0.138913,1,0.0102627,2500,0,0,0
0.0320103,-0.794439,0.176837,1,0.0101994,2500,0,0,0
0.03858,-0.780618,0.160029,1,0.0100923,2500,0,0,0
0.044501,-0.771669,0.146439,1,0.0096948,2500,0,0,0
0.046091,-0.76117,0.151081,1,0.0119297,2500,0,0,0
0.0635437,-0.758265,0.160317,1,0.00936018,2500,0,0,0
0.0706432,-0.777058,0.170318,1,0.00943229,2500,0,0,0
0.0640234,-0.776099,0.163511,1,0.00965765,2500,0,0,0
0.0719562,-0.766671,0.15479,1,0.00895918,2500,0,0,0
0.0879554,-0.772229,0.156997,1,0.0101314,2500,0,0,0
0.0986893,-0.775124,0.187287,1,0.00773719,2500,0,0,0
0.108233,-0.768496,0.174105,1,0.010627,2500,0,0,0
0.122055,-0.764374,0.177151,1,0.00922343,2500,0,0,0
0.155673,-0.779037,0.20715,1,0.00909957,2500,0,0,0
0.128587,-0.766129,0.19372,1,0.0119103,2500,0,0,0
0.161831,-0.78092,0.2005,1,0.00941824,2500,0,0,0
-0.146208,-0.772987,0.221355,1,0.00839216,2500,0,0,0
-0.13609,-0.765523,0.22223,1,0.00940583,2500,0,0,0
-0.109221,-0.754951,0.198518,1,0.0104683,2500,0,0,0
-0.107882,-0.762371,0.208532,1,0.00912348,2500,0,0,0
-0.0920992,-0.770591,0.186914,1,0.00776137,2500,0,0,0
-0.0919443,-0.759439,0.178469,1,0.00963588,2500,0,0,0
-0.0850873,-0.776537,0.178835,1,0.0116012,2500,0,0,0
-0.0723719,-0.768585,0.184254,1,0.00857997,2500,0,0,0
-0.0635735,-0.773221,0.182718,1,0.0111211,2500,0,0,0
-0.0529681,-0.771168,0.182498,1,0.0104968,2500,0,0,0
-0.0347145,-0.757576,0.178994,1,0.0123488,2500,0,0,0
-0.039624,-0.767353,0.177314,1,0.0097505,2500,0,0,0
-0.0388491,-0.747196,0.186092,1,0.00864458,2500,0,0,0
-0.0152816,-0.758431,0.172872,1,0.00991877,2500,0,0,0
-0.0190959,-0.762259,0.163225,1,0.0101524,2500,0,0,0
-0.00520547,-0.759967,0.175883,1,0.0105491,2500,0,0,0
0.00673764,-0.771927,0.148412,1,0.0105239,2500,0,0,0
0.00792669,-0.772498,0.158364,1,0.00957043,2500,0,0,0
0.0258888,-0.769821,0.15322,1,0.00927135,2500,0,0,0
0.0151453,-0.773727,0.165038,1,0.0102563,2500,0,0,0
0.02886,-0.761346,0.157536,1,0.0106713,2500,0,0,0
0.0341339,-0.763044,0.166498,1,0.0104185,2500,0,0,0
0.0376189,-0.78515,0.18405,1,0.0103119,2500,0,0,0
0.0441299,-0.763272,0.162316,1,0.0112668,2500,0,0,0
0.0598687,-0.749062,0.18926,1,0.0100639,2500,0,0,0
0.0548664,-0.757036,0.178544,1,0.00941478,2500,0,0,0
0.0700327,-0.767927,0.1726,1,0.00939404,2500,0,0,0
0.08049,-0.776327,0.193245,1,0.00832377,2500,0,0,0
0.0986832,-0.755278,0.187694,1,0.00990151,2500,0,0,0
0.0932443,-0.762549,0.180728,1,0.0111934,2500,0,0,0
0.10765,-0.758977,0.173009,1,0.00857362,2500,0,0,0
0.124008,-0.772973,0.201917,1,0.011335,2500,0,0,0
0.134317,-0.763896,0.202351,1,0.00903846,2500,0,0,0
0.148237,-0.771831,0.217607,1,0.00908354,2500,0,0,0
0.163641,-0.773346,0.206391,1,0.0101167,2500,0,0,0
-0.128969,-0.771407,0.210348,1,0.0121002,2500,0,0,0
-0.127247,-0.762546,0.21772,1,0.0112159,2500,0,0,0
-0.104606,-0.769577,0.216914,1,0.0103317,2500,0,0,0
-0.0994516,-0.766305,0.208987,1,0.00950887,2500,0,0,0
-0.0917215,-0.762257,0.204842,1,0.00981485,2500,0,0,0
-0.0907043,-0.79054,0.209634,1,0.00928335,2500,0,0,0
-0.0700601,-0.774524,0.190115,1,0.0087442,2500,0,0,0
-0.0666157,-0.760173,0.203424,1,0.0103754,2500,0,0,0
-0.0538826,-0.758586,0.186737,1,0.011099,2500,0,0,0
-0.0479752,-0.772788,0.172574,1,0.0119629,2500,0,0,0
-0.0342424,-0.75481,0.19065,1,0.0113528,2500,0,0,0
-0.0312871,-0.765825,0.172468,1,0.00977912,2500,0,0,0
-0.0219559,-0.765074,0.171907,1,0.00898751,2500,0,0,0
-0.00698822,-0.762515,0.158158,1,0.00961602,2500,0,0,0
-0.0146171,-0.76753,0.179219,1,0.0123223,2500,0,0,0
-0.00662989,-0.792981,0.203411,1,0.0100264,2500,0,0,0
0.00311052,-0.758262,0.182201,1,0.0105264,2500,0,0,0
0.00574789,-0.767654,0.180034,1,0.00946953,2500,0,0,0
0.0113415,-0.765658,0.169643,1,0.00984103,2500,0,0,0
0.012709,-0.757685,0.176699,1,0.0116322,2500,0,0,0
0.039478,-0.786173,0.194606,1,0.0108849,2500,0,0,0
