   7.100000000000E-001         1  -5.133890175274E-007   1.654302488353E+003   5.074553661315E+002   9.441766816638E+005   2.876625207088E+005   1.300000000000E-004   5.300026205609E-001   4.340799045558E+003
   7.200000000000E-001         1  -6.204463044545E-007   1.652174989301E+003   5.086422609479E+002   9.418178601804E+005   2.900086911727E+005   1.300000000000E-004   5.305157841317E-001   4.343408344079E+003
   7.300000000000E-001         1  -7.470694116849E-007   1.650073032573E+003   5.098165813935E+002   9.394769452551E+005   2.923377516589E+005   1.300000000000E-004   5.310244674332E-001   4.345974109418E+003
   7.400000000000E-001         1  -8.963875108424E-007   1.647996014900E+003   5.109786173363E+002   9.371548158831E+005   2.946500648422E+005   1.300000000000E-004   5.315284872459E-001   4.348498290732E+003
   7.500000000000E-001         1  -1.071957813382E-006   1.645943304784E+003   5.121286484932E+002   9.348497694814E+005   2.969459810613E+005   1.300000000000E-004   5.320286388909E-001   4.350982727884E+003
   7.600000000000E-001         1  -1.277624900893E-006   1.643914293261E+003   5.132669446567E+002   9.325618417946E+005   2.992258386877E+005   1.300000000000E-004   5.325256997666E-001   4.353431503362E+003
   7.700000000000E-001         1  -1.517803775122E-006   1.641908500493E+003   5.143937662817E+002   9.302917794102E+005   3.014899647452E+005   1.300000000000E-004   5.330197886958E-001   4.355845649824E+003
   7.800000000000E-001         1  -1.797284268657E-006   1.639925481093E+003   5.155093649075E+002   9.280387918953E+005   3.037386754262E+005   1.300000000000E-004   5.335106704299E-001   4.358225225619E+003
   7.900000000000E-001         1  -2.121722420755E-006   1.637964754429E+003   5.166139836448E+002   9.258003380098E+005   3.059722766533E+005   1.300000000000E-004   5.339980519377E-001   4.360570024174E+003
   8.000000000000E-001         1  -2.497058032138E-006   1.636025869561E+003   5.177078575358E+002   9.235756724788E+005   3.081910645330E+005   1.300000000000E-004   5.344823575756E-001   4.362882701526E+003
   8.100000000000E-001         1  -2.930087785210E-006   1.634083835770E+003   5.188048945103E+002   9.213362174652E+005   3.104231463211E+005   1.300000000000E-004   5.349707782875E-001   4.365192599683E+003
